algo,pivot,neighborhood,meme_divers_try,meme_mean_try,meme_cross_rate_mut,meme_offspring,meme_pop,meme_mut_rate,meme_cross_rate,instance,best_known_cost,cost,elapsed_seconds,solution
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3463239,103.894691,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3463763,104.158623,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3464241,104.644112,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3464907,106.898613,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3465323,107.170822,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3465765,107.442017,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3465784,108.514542,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3465972,108.723145,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466085,109.646217,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466150,109.797546,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466165,109.94873,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466188,110.055695,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466218,110.241783,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466289,110.38176,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466516,110.510056,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466521,110.934929,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466541,111.356529,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466549,111.463577,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466566,111.71196,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466578,112.346352,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466605,113.29998,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466618,115.056839,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466628,118.699875,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466630,119.180908,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466712,123.657715,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466715,166.932098,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,436862,3466715,248.953049,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3415872,0.716343,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3423133,2.14617,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3426082,3.409993,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3426289,3.997616,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3427977,5.26236,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3428661,5.779975,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3433434,6.978059,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3434886,7.578746,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3435117,8.560673,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3439025,9.11072,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3439548,10.428776,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3441883,10.985636,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3443528,12.631945,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3443664,13.975261,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3446244,14.451643,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3446904,17.314079,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3449463,18.132391,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3450441,19.196604,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3450548,19.539545,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3451244,20.512346,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3451416,20.841547,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3451643,21.846394,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3453694,22.824596,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3454172,24.140095,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3454228,24.818956,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3454528,25.131887,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3454718,25.789377,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3455608,26.051643,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3455829,28.236712,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3456117,29.686871,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3456190,30.73974,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3456197,30.930986,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3457125,31.346258,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3458880,32.347172,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459249,34.19537,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459299,35.064529,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459423,35.292377,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459555,36.070766,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459600,36.3382,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459631,36.492077,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459643,36.877861,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459661,37.116558,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459714,37.710854,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459719,38.770699,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459722,39.243694,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459734,39.492023,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459785,40.001152,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459801,44.43869,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459886,44.892143,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459888,45.033993,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459907,45.192993,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459941,45.447693,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3459960,45.987926,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460020,46.989922,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460068,48.025146,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460140,48.171719,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460696,48.950516,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460756,49.597752,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460762,49.901215,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460806,51.901386,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460859,53.201977,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460861,53.682774,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460863,54.544617,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460875,54.700153,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460923,77.783821,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3460983,100.202263,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3461799,100.565392,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3462371,102.560226,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3462452,104.214127,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3463127,104.843193,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3463239,105.297081,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3463763,105.569733,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3464241,106.076302,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3464907,108.385048,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3465323,108.647278,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3465765,108.916809,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3465784,109.983749,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3465972,110.185425,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466085,111.177467,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466150,111.345085,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466165,111.4963,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466188,111.59462,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466218,111.779221,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466289,111.932785,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466516,112.067001,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466521,112.499672,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466541,112.901375,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466549,113.010742,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466566,113.258362,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466578,113.922668,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466605,114.895355,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466618,116.634117,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466628,120.318146,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466630,120.812546,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466712,125.426552,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466715,169.13829,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,948913,3466715,252.323395,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3415872,0.73241,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3423133,2.110215,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3426082,3.335121,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3426289,3.937767,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3427977,5.182794,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3428661,5.657401,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3433434,6.79941,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3434886,7.353198,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3435117,8.347468,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3439025,8.915413,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3439548,10.304719,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3441883,10.829619,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3443528,12.485277,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3443664,13.802372,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3446244,14.298087,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3446904,17.126041,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3449463,17.912354,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3450441,18.960941,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3450548,19.29269,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3451244,20.259224,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3451416,20.582708,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3451643,21.578218,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3453694,22.511547,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3454172,23.801693,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3454228,24.478725,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3454528,24.810677,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3454718,25.481642,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3455608,25.741648,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3455829,27.947977,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3456117,29.341593,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3456190,30.32564,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3456197,30.531525,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3457125,30.953674,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3458880,31.946222,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459249,33.828339,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459299,34.671833,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459423,34.891037,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459555,35.648445,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459600,35.928467,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459631,36.093685,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459643,36.466862,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459661,36.700375,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459714,37.300339,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459719,38.346138,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459722,38.808002,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459734,39.05975,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459785,39.552071,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459801,43.904797,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459886,44.334373,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459888,44.486126,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459907,44.663795,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459941,44.892109,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3459960,45.431438,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460020,46.435627,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460068,47.482895,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460140,47.627064,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460696,48.379139,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460756,49.025406,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460762,49.334526,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460806,51.274277,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460859,52.571068,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460861,53.046619,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460863,53.908611,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460875,54.050228,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460923,76.695587,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3460983,99.024673,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3461799,99.37159,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3462371,101.31781,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3462452,102.947655,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3463127,103.581116,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3463239,104.033829,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3463763,104.292595,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3464241,104.774208,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3464907,106.979912,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3465323,107.23365,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3465765,107.493309,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3465784,108.531204,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3465972,108.750046,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466085,109.687042,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466150,109.833496,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466165,109.977661,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466188,110.081284,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466218,110.245857,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466289,110.39389,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,9396044,3466516,110.530243,
